DateTime, Sensor, Temperature (Celcius), Relative Humidity (%)
2017-05-20 00:00:08 +0800, HTU21D, 24.943804, 99.355034
2017-05-20 00:00:38 +0800, HTU21D, 24.952383, 99.450912
2017-05-20 00:01:09 +0800, HTU21D, 24.943804, 99.300102
2017-05-20 00:01:39 +0800, HTU21D, 24.928789, 99.357353
2017-05-20 00:02:10 +0800, HTU21D, 24.903049, 99.391647
2017-05-20 00:02:40 +0800, HTU21D, 24.890179, 99.473648
2017-05-20 00:03:11 +0800, HTU21D, 24.879454, 99.609360
2017-05-20 00:03:41 +0800, HTU21D, 24.881598, 99.632568
2017-05-20 00:04:11 +0800, HTU21D, 24.890179, 99.591133
2017-05-20 00:04:42 +0800, HTU21D, 24.862293, 99.591522
2017-05-20 00:05:12 +0800, HTU21D, 24.935223, 99.396477
2017-05-20 00:05:43 +0800, HTU21D, 25.044621, 98.932228
2017-05-20 00:06:13 +0800, HTU21D, 25.063923, 98.694031
2017-05-20 00:06:44 +0800, HTU21D, 25.042475, 98.890709
2017-05-20 00:07:14 +0800, HTU21D, 25.001719, 99.050911
2017-05-20 00:07:45 +0800, HTU21D, 24.990993, 99.024887
2017-05-20 00:08:15 +0800, HTU21D, 24.948093, 99.259544
2017-05-20 00:08:45 +0800, HTU21D, 24.909483, 99.545204
2017-05-20 00:09:16 +0800, HTU21D, 24.896616, 99.662285
2017-05-20 00:09:46 +0800, HTU21D, 24.890179, 99.644539
2017-05-20 00:10:17 +0800, HTU21D, 24.888035, 99.598434
2017-05-20 00:10:47 +0800, HTU21D, 24.888035, 99.604553
2017-05-20 00:11:18 +0800, HTU21D, 24.853714, 99.745880
2017-05-20 00:11:48 +0800, HTU21D, 24.836554, 99.847069
2017-05-20 00:12:19 +0800, HTU21D, 24.830118, 99.885773
2017-05-20 00:12:49 +0800, HTU21D, 24.802233, 99.831238
2017-05-20 00:13:19 +0800, HTU21D, 24.791508, 99.838783
2017-05-20 00:13:50 +0800, HTU21D, 24.862293, 99.513710
2017-05-20 00:14:20 +0800, HTU21D, 24.862293, 99.612892
2017-05-20 00:14:51 +0800, HTU21D, 24.864437, 99.393486
2017-05-20 00:15:21 +0800, HTU21D, 24.875164, 99.355423
2017-05-20 00:15:52 +0800, HTU21D, 24.894466, 99.195053
2017-05-20 00:16:22 +0800, HTU21D, 24.926645, 99.154099
2017-05-20 00:16:52 +0800, HTU21D, 25.038183, 98.690178
2017-05-20 00:17:23 +0800, HTU21D, 25.042475, 98.788475
2017-05-20 00:17:53 +0800, HTU21D, 25.027460, 98.896088
2017-05-20 00:18:24 +0800, HTU21D, 25.008154, 99.024414
2017-05-20 00:18:54 +0800, HTU21D, 24.939514, 99.264359
2017-05-20 00:19:25 +0800, HTU21D, 24.930933, 99.235611
2017-05-20 00:19:55 +0800, HTU21D, 24.911631, 99.266281
2017-05-20 00:20:25 +0800, HTU21D, 24.855860, 99.547836
2017-05-20 00:20:56 +0800, HTU21D, 24.827972, 99.690140
2017-05-20 00:21:26 +0800, HTU21D, 24.780783, 100.000443
2017-05-20 00:21:57 +0800, HTU21D, 24.722866, 100.232841
2017-05-20 00:22:27 +0800, HTU21D, 24.690691, 100.417229
2017-05-20 00:22:58 +0800, HTU21D, 24.707851, 100.193970
2017-05-20 00:23:28 +0800, HTU21D, 24.733591, 100.097122
2017-05-20 00:23:59 +0800, HTU21D, 24.774347, 100.034576
2017-05-20 00:24:29 +0800, HTU21D, 24.830116, 99.701141
2017-05-20 00:25:00 +0800, HTU21D, 24.892323, 99.550255
2017-05-20 00:25:30 +0800, HTU21D, 24.963108, 99.254166
2017-05-20 00:26:00 +0800, HTU21D, 25.044619, 98.952065
2017-05-20 00:26:31 +0800, HTU21D, 25.089664, 98.845909
2017-05-20 00:27:01 +0800, HTU21D, 25.098246, 98.784637
2017-05-20 00:27:32 +0800, HTU21D, 25.154015, 98.504608
2017-05-20 00:28:02 +0800, HTU21D, 25.158306, 98.427437
2017-05-20 00:28:33 +0800, HTU21D, 25.053200, 98.960983
2017-05-20 00:29:03 +0800, HTU21D, 24.956675, 99.434784
2017-05-20 00:29:34 +0800, HTU21D, 24.873018, 99.776245
2017-05-20 00:30:04 +0800, HTU21D, 24.795797, 99.926399
2017-05-20 00:30:35 +0800, HTU21D, 24.755041, 100.217834
2017-05-20 00:31:05 +0800, HTU21D, 24.712143, 100.363991
2017-05-20 00:31:35 +0800, HTU21D, 24.697126, 100.286964
2017-05-20 00:32:06 +0800, HTU21D, 24.692837, 100.254272
2017-05-20 00:32:36 +0800, HTU21D, 24.688547, 100.351280
2017-05-20 00:33:07 +0800, HTU21D, 24.662806, 100.493912
2017-05-20 00:33:37 +0800, HTU21D, 24.669241, 100.374336
2017-05-20 00:34:08 +0800, HTU21D, 24.641356, 100.353371
2017-05-20 00:34:38 +0800, HTU21D, 24.613474, 100.387329
2017-05-20 00:35:09 +0800, HTU21D, 24.667095, 100.186325
2017-05-20 00:35:39 +0800, HTU21D, 24.720722, 99.973122
2017-05-20 00:36:09 +0800, HTU21D, 24.729303, 100.000351
2017-05-20 00:36:40 +0800, HTU21D, 24.750751, 99.667870
2017-05-20 00:37:10 +0800, HTU21D, 24.761478, 99.664902
2017-05-20 00:37:41 +0800, HTU21D, 24.810812, 99.550240
2017-05-20 00:38:11 +0800, HTU21D, 24.770056, 99.711967
2017-05-20 00:38:42 +0800, HTU21D, 24.709997, 99.930313
2017-05-20 00:39:12 +0800, HTU21D, 24.694981, 100.140160
2017-05-20 00:39:43 +0800, HTU21D, 24.684258, 100.252991
2017-05-20 00:40:13 +0800, HTU21D, 24.688547, 100.091888
